src_lang,tgt_lang,language_pair,mode,bleu,chrf,comet22,kiwi23,num_sentences
fra_Latn,deu_Latn,fra_Latn-deu_Latn,pruned,18.92240568795935,52.33389343814358,0.7441670879721641,0.5952009451793856,960
fra_Latn,rus_Cyrl,fra_Latn-rus_Cyrl,pruned,7.755040492517498,29.5086452023264,0.7758371119232227,0.5954129549805657,960
fra_Latn,nld_Latn,fra_Latn-nld_Latn,pruned,19.674979811155634,31.514215324236634,0.7764630653429776,0.5932366171876008,960
fra_Latn,pol_Latn,fra_Latn-pol_Latn,pruned,26.084743001221455,35.11476069082081,0.7727868339046836,0.5373989506600386,960
fra_Latn,lvs_Latn,fra_Latn-lvs_Latn,pruned,21.834177214239062,31.011436471348347,0.7137943813577294,0.3831794039123148,960
fra_Latn,zul_Latn,fra_Latn-zul_Latn,pruned,9.287528999566801,44.26172128947691,0.7222391892534991,0.42031118666248707,960
fra_Latn,tel_Telu,fra_Latn-tel_Telu,pruned,21.834177214239062,26.40608780891994,0.7247379259206355,0.6008004259250205,960
fra_Latn,swh_Latn,fra_Latn-swh_Latn,pruned,33.437015248821105,33.8269828741819,0.7460588735993952,0.5197676470905814,960
