src_lang,tgt_lang,language_pair,mode,bleu,chrf,comet22,kiwi23,num_sentences
rus_Cyrl,deu_Latn,rus_Cyrl-deu_Latn,pruned,16.74765944848823,44.24309547519078,0.7188466780508558,0.6155064067817875,960
rus_Cyrl,fra_Latn,rus_Cyrl-fra_Latn,pruned,23.94868127217873,64.57872497315051,0.7181344297093649,0.5774288767221151,960
rus_Cyrl,nld_Latn,rus_Cyrl-nld_Latn,pruned,18.207052811092137,30.10546512741234,0.740289369194458,0.5885920019024827,960
rus_Cyrl,pol_Latn,rus_Cyrl-pol_Latn,pruned,13.101255035866307,43.170628104694316,0.7568488576759894,0.6146063958532371,960
rus_Cyrl,lvs_Latn,rus_Cyrl-lvs_Latn,pruned,20.0080080096125,42.96025240552399,0.7090192162586997,0.45138878634897994,960
rus_Cyrl,zul_Latn,rus_Cyrl-zul_Latn,pruned,6.8253021567726675,37.35416994728571,0.701430215795214,0.372896175980956,960
rus_Cyrl,tel_Telu,rus_Cyrl-tel_Telu,pruned,6.8253021567726675,26.860491803672694,0.711221052488933,0.635473232777925,960
rus_Cyrl,swh_Latn,rus_Cyrl-swh_Latn,pruned,19.66586469181768,34.599129963103685,0.7213250445822875,0.5401936589429776,960
