src_lang,tgt_lang,language_pair,mode,bleu,chrf,comet22,kiwi23,num_sentences
swh_Latn,deu_Latn,swh_Latn-deu_Latn,pruned,10.552670315936318,47.13131176612514,0.7098693039423476,0.6013160549822109,960
swh_Latn,rus_Cyrl,swh_Latn-rus_Cyrl,pruned,11.016798394984653,30.653532298384267,0.739149097011735,0.5486442366294796,960
swh_Latn,fra_Latn,swh_Latn-fra_Latn,pruned,24.29335519279861,49.84243976540529,0.7172054730355739,0.563078935125183,960
swh_Latn,nld_Latn,swh_Latn-nld_Latn,pruned,12.549310621989482,28.720486746055684,0.7400082030023137,0.5616264469902187,960
swh_Latn,pol_Latn,swh_Latn-pol_Latn,pruned,12.982679446701692,35.03826788716911,0.732995118573308,0.42816684014396744,960
swh_Latn,lvs_Latn,swh_Latn-lvs_Latn,pruned,21.36435031981171,28.808548644169065,0.6955619788262993,0.32608328711163875,960
swh_Latn,zul_Latn,swh_Latn-zul_Latn,pruned,6.742555929751843,53.779997138440315,0.7718666916092237,0.3825037099624751,960
swh_Latn,tel_Telu,swh_Latn-tel_Telu,pruned,6.664594204257212,24.212710798104712,0.7265276787957797,0.5171226965932874,960
