src_lang,tgt_lang,language_pair,mode,bleu,chrf,comet22,kiwi23,num_sentences
nld_Latn,deu_Latn,nld_Latn-deu_Latn,pruned,26.65837681702885,55.78995473669496,0.7685008040629328,0.7185141616554271,960
nld_Latn,rus_Cyrl,nld_Latn-rus_Cyrl,pruned,10.82597837309053,40.91465972728848,0.7691063115062813,0.6640213129993451,960
nld_Latn,fra_Latn,nld_Latn-fra_Latn,pruned,46.36645919987623,52.60854953877057,0.7554309473993878,0.6600797712080142,960
nld_Latn,pol_Latn,nld_Latn-pol_Latn,pruned,12.01105543219577,43.00332362373891,0.7765571495362867,0.6325166049680168,960
nld_Latn,lvs_Latn,nld_Latn-lvs_Latn,pruned,19.96019880774733,46.42413700662387,0.7103948614404847,0.46564325148259134,960
nld_Latn,zul_Latn,nld_Latn-zul_Latn,pruned,9.820366272512825,43.95888087342718,0.7179567943016688,0.48197956872463693,960
nld_Latn,tel_Telu,nld_Latn-tel_Telu,pruned,1.513356420866157,8.998226817901278,0.7196441407315433,0.6158758959412808,960
nld_Latn,swh_Latn,nld_Latn-swh_Latn,pruned,12.605968092174914,26.767173193952747,0.7415410010764997,0.5826169930107425,960
